,Number_Tra,num_pole,num_bus,num_subway,num_Encross,num_tree,pop,Vol,NonPed_D,TrafDir_A,TrafDir_T,RW_TYPE_10,RW_TYPE_3,RW_TYPE_4,RW_TYPE_6,RW_TYPE_7,RW_TYPE_8,RW_TYPE_9,BikeLane_1,BikeLane_11,BikeLane_2,BikeLane_3,BikeLane_4,num_ecollisions_B,num_pedS
239,3,0,0,0,0,2,53094,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,3,0,0,0,0,6,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,3,1,0,0,0,4,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,1,0,0,0,0,3,62810,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1,0,0,0,0,3,62810,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,3,0,0,0,0,6,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248,1,0,0,0,0,2,62810,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2,0,0,0,0,2,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2,0,0,0,0,2,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,3,0,0,0,0,2,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3,0,0,0,0,4,53094,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,3,1,0,0,0,5,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,2,0,0,0,0,3,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,3,1,0,0,0,3,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,3,0,0,0,0,4,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258,2,0,0,0,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,3,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2,0,1,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,3,0,0,0,0,4,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,3,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
263,2,0,0,0,0,3,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,2,0,0,0,0,1,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2,0,1,1,0,5,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,3,0,0,0,0,3,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268,3,0,1,0,0,2,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269,1,0,0,0,0,3,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,3,0,1,0,0,2,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271,3,0,0,0,0,4,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
272,2,0,0,0,0,5,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2,0,0,0,0,4,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,1,1,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2,0,0,0,0,1,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,4,0,1,0,0,12,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,1,0,0,0,0,29,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,2,0,0,0,0,1,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
285,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286,1,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,1,0,0,0,0,6,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,1,0,0,0,0,5,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,1,86117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
290,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,3,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
292,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
293,1,0,0,0,0,1,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
294,0,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2,1,0,0,0,2,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,4,0,0,0,0,2,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,4,0,0,0,0,4,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,4,0,0,0,0,5,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,4,0,0,0,0,1,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,4,0,1,0,0,1,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
304,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1,0,0,0,0,9,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,0,0,0,0,20,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
307,1,0,0,0,0,19,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308,2,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,4,0,1,0,0,7,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,4,0,0,0,0,3,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,4,0,0,0,0,2,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,4,0,0,0,0,3,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313,2,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,3,0,0,0,0,0,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
322,2,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2,0,0,0,0,0,53094,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
326,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
332,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
333,3,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
335,0,0,0,0,0,0,62810,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336,2,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,3,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
339,3,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,62810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
341,1,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
342,2,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
343,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
347,0,0,0,0,0,5,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,3,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,3,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
356,2,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,3,0,0,0,0,4,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,3,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
361,2,0,0,0,0,0,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,3,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,3,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,3,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,3,1,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
373,3,0,1,0,0,3,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
374,3,0,0,0,0,0,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
375,0,0,0,0,0,0,62810,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376,3,0,0,0,0,3,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,3,0,0,1,0,1,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,3,0,0,0,0,2,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2,0,0,0,0,0,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2,0,0,0,0,0,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,1,0,0,0,0,0,23673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383,2,0,1,1,0,1,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
385,2,0,0,0,0,6,23673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
387,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,3,0,0,0,0,0,52700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
391,2,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2,1,0,0,0,20,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2,0,0,0,0,0,53094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,62810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,4,0,0,0,0,0,62810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396,3,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1,0,0,1,0,17,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,1,0,0,0,13,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2,0,0,0,0,8,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,8,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,4,0,0,0,0,10,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1,0,0,0,0,8,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
403,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,4,0,1,0,0,12,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
405,0,0,0,0,0,8,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
406,2,1,0,0,0,11,51064,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
407,3,0,0,0,0,0,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
408,5,0,0,0,0,3,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
410,1,0,0,0,0,7,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
411,1,0,0,0,0,6,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
412,2,1,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2,0,0,0,0,1,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2,0,0,0,0,2,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2,0,0,0,0,1,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2,0,0,0,0,0,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,3,0,0,0,0,9,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
421,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
423,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1,0,0,0,0,5,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,5,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
426,3,1,0,0,0,3,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427,1,1,0,0,0,15,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,0,0,0,0,13,86117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,5,1,0,0,0,7,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
430,1,0,0,0,0,9,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
431,1,0,0,0,0,14,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
432,2,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2,0,0,0,0,0,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,2,0,1,0,0,6,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2,0,0,0,0,10,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2,0,0,0,0,0,59869,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2,0,0,0,0,0,59869,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2,0,0,0,0,3,59869,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2,0,0,0,0,1,59869,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2,0,0,0,0,0,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2,0,1,0,0,4,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,1,0,0,0,0,5,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1,0,0,0,0,23,23673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,4,0,0,0,0,5,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
445,1,0,0,0,0,3,23673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,1,0,0,0,0,13,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,1,0,0,0,0,15,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,3,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,3,0,0,0,0,2,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
451,5,1,0,0,0,3,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
452,0,0,0,0,0,0,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
453,2,0,0,0,0,6,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2,0,0,0,0,1,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
455,2,0,0,0,0,3,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
456,0,0,0,0,0,1,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,3,1,0,0,0,4,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,4,1,0,0,0,7,52700,288,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
460,1,0,0,0,0,5,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,1,0,0,0,0,5,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2,0,1,0,0,3,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465,2,0,1,0,0,7,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466,2,0,1,0,0,8,59869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,6,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,4,0,0,0,0,1,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,4,0,0,0,0,3,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,4,0,0,0,0,2,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472,4,0,0,0,0,6,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1,0,0,0,0,14,59869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2,0,0,0,0,0,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1,0,0,0,0,4,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,1,1,0,0,0,2,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
478,4,0,0,0,0,8,52700,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
479,2,0,0,0,0,11,86117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2,0,0,0,0,0,51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
481,2,0,0,0,0,0,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
482,1,0,0,0,0,11,52700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2,0,0,0,0,3,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
484,2,0,0,1,0,2,51064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,0,0,0,0,0,7,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
486,0,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2,0,0,0,0,2,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2,0,0,0,0,2,53094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2,0,0,0,0,0,51064,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
490,0,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2,1,0,0,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,4,0,0,0,0,0,53094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,4,0,1,0,0,2,53094,139,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
495,0,0,0,0,0,0,62810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,3,0,0,0,0,6,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
497,1,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
498,0,0,0,0,0,0,62810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
