Id,Reservation Date,Franchisee Name ,Status,Installation Date,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Park Advisory,Historic Landmark Advisory,Scenic Landmark Advisory,BID Advisory,School Advisory,Zipcode,Community Board,Council District
26935,11/08/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,963313.2,165221.15,40.6201456,-74.0754172,B,NORWOOD AVENUE,TALBOT PLACE,TOMPKINS AVENUE,,,,,,10304,501,49
26934,11/08/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,952506.31,170171.23,40.6337004,-74.1143684,B,North Burgher Avenue,South Street,Castleton Avenue,,,,,,10310,501,49
26933,11/08/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,951843.7,169500.02,40.6318556,-74.1167525,B,Broadway,Seneca Street,Cary Avenue,,,,,,10310,501,49
26932,10/29/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944091,162971,40.6139031,-74.1446448,B,BRYSON AVENUE,CASWELL AVENUE,AUBURN AVENUE,,,,,,10314,501,50
26931,10/29/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,946106.19,164857.33,40.6190896,-74.1373971,B,Lathrop Avenue,Dickie Avenue,Bidwell Avenue,,,,,,10314,501,50
26930,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,946414.28,163674.81,40.6158451,-74.1362807,B,WATCHOGUE ROAD,NEAL DOW AVENUE,DEMOREST AVENUE,,,,,,10314,501,50
26929,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,946765.61,162356.58,40.6122284,-74.135008,B,Victory Boulevard,Kell Avenue,Byrne Avenue,,,,,,10314,501,50
26928,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,945677.2,163827.72,40.6162617,-74.1389365,B,Livermore Avenue,Watchogue Road,Waters Avenue,,,,,,10314,501,50
26927,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944196.92,164032.02,40.6168159,-74.1442696,B,Watchogue Road,Bryson Avenue,Stuart Avenue,,,,,,10314,501,50
26926,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,945930.74,162627.01,40.6129671,-74.1380165,B,O'Connor Avenue,Caswell Avenue,Victory Boulevard,,,,,,10314,501,50
26925,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,946807.5,165390.9,40.6205571,-74.1348739,B,Neal Dow Avenue,Maine Avenue,College Avenue,,,,,,10314,501,50
26924,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,945189.82,163862.92,40.6163562,-74.1406922,B,Watchogue Road,Glascoe Avenue,Wooley Avenue,,,,,,10314,501,50
26923,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,946335,165757,40.62156,-74.136578,B,College Avenue,Dickie Avenue,Bidwell Avenue,,,,,,10314,501,50
26922,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,947091.88,164856.56,40.6190917,-74.1338466,B,Willard Avenue,Springfield Avenue,Lathrop Avenue,,,,,,10314,501,50
26921,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,947345,165318,40.6203593,-74.1329374,B,Maine Avenue,Clinton B Fiske Avenue,College Avenue,,,,,,10314,501,50
26920,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,943912.97,163439.7,40.6151888,-74.1452888,B,STEWART AVENUE,CASWELL AVENUE,WATCHOGUE ROAD,,,,,,10314,501,50
26919,10/28/2021,NY SMSA,Approved,,UTILITY,Staten_Island,944943.16,162803.01,40.6134458,-74.1415745,B,CASWELL AVENUE,WOOLLEY AVENUE,CRYSTAL AVENUE,,,,,,10314,501,50
26918,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,945129.3,164763.09,40.6188267,-74.1409154,B,Leonard Avenue,Muller Avenue,Glascoe Avenue,,,,,,10314,501,50
26917,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,943641.09,166133.58,40.6225817,-74.1462843,B,HOUSTON STREET,WILLOW ROAD EAST,WILLOWBROOK ROAD,Markham Playground,,,,IS 051 EDWIN MARKHAM,10302,501,50
26916,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944330.94,166063.66,40.6223929,-74.1437988,B,COLLEGE AVENUE,BRYSON AVENUE,WILLOWBROOK ROAD,,,,,,10302,501,50
26915,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944685.73,163543.27,40.6154765,-74.142506,B,CRYSTAL AVENUE,DELMORE STREET,WADE STREET,,,,,,10314,501,50
26914,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,946247.45,165205.52,40.6200459,-74.1368903,B,GARRISON AVENUE,DICKIE AVENUE,BIDWELL AVENUE,,,,,,10314,501,50
26913,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944981.83,161984.42,40.6111991,-74.1414304,B,VICTORY BOULEVARD,WOOLLEY AVENUE,CRAFTON AVENUE,,,,,,10314,501,50
26912,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,945680.67,162161.93,40.6116894,-74.1389145,B,VICTORY BOULEVARD,HARVEY AVENUE,SHERADEN AVENUE,,,,,,10314,501,50
26911,10/28/2021,NY SMSA,Approved,,UTILITY,Staten_Island,945442.51,165053.9,40.6196263,-74.1397889,B,GLASCOE AVENUE,LATHROP AVENUE,GARRISON AVENUE,,,,,,10314,501,50
26910,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,943191.73,164185.5,40.6172325,-74.1478911,B,LYON PLACE,WATCHOGUE ROAD,HOME PLACE,,,,,,10314,501,50
26909,10/28/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,947672.62,165593.73,40.6211175,-74.1317587,B,JEWETT AVENUE,COLLEGE AVENUE,KINGSLEY AVENUE,,,,,,10314,501,50
26907,10/21/2021,Crown Castle Fiber,Proposed,,UTILITY,Bronx,1009841,255222,40.8671629,-73.9074753,C,Sedgwick Ave,Webb Ave,W Kingsbridge Rd,,,,,,10468,207,14
26906,10/13/2021,ZenFi,Proposed,,UTILITY,Bronx,1032639,245814,40.8412452,-73.8251168,B,Mc Donough Place,Connell Pl,Country Club Road,,,,,,10465,210,13
26905,10/13/2021,ZenFi,Proposed,,UTILITY,Bronx,1029840,264613,40.8928576,-73.8351047,B,Bell Avenue,Nuvern Avenue,Strang Avenue,,,,,,10466,212,12
26904,10/13/2021,ZenFi,Proposed,,UTILITY,Bronx,1034184,240390,40.8263493,-73.8195733,B,Logan Avenue,Randall Avenue,Schley Avenue,,,,,,10465,210,13
26903,10/13/2021,ZenFi,Proposed,,UTILITY,Queens,1032463,189337,40.6862317,-73.8261579,B,117th Street,Liberty Avenue,103rd Avebue,,,,,,11419,410,28
26902,10/13/2021,ZenFi,Proposed,,UTILITY,Bronx,1034364,240701,40.8272019,-73.8189206,B,Hollywood Avenue,Randall Avenue,Schley Avenue,,,,,BRONX DELTA SCHOOL,10465,210,13
26901,10/13/2021,ZenFi,Proposed,,UTILITY,Bronx,1032658,246660,40.8435671,-73.825042,B,Mc Donough Place,Dwight Place,Griswold Avenue,,,,,,10465,210,13
26900,10/13/2021,ZenFi,Approved,,UTILITY,Bronx,1030511,263276,40.8891844,-73.832687,B,East 233rd Street,Harper Avenue,Secor Avenue,,,,,,10466,212,12
26899,10/13/2021,ZenFi,Approved,,UTILITY,Bronx,1023712,247812,40.8467736,-73.8573681,B,Bogart Avenue,Morris Park Avenue,Van Nest Avenue,,,,,,10462,211,13
26898,10/13/2021,ZenFi,Proposed,,UTILITY,Bronx,1028245,267808,40.9016349,-73.8408527,B,Mundy Lane,Bushnell Place,East 241st Street,,,,,,10466,212,12
26897,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,959989,162603,40.6129508,-74.0873821,B,Richmond Road,Mary Street,Vanderbilt Avenue,,,,,,10304,501,49
26896,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,962136,165111,40.6198404,-74.0796573,B,DIX PLACE,COURSEN PLACE,DEAD END,,,,,,10304,501,49
26895,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,962333,166949,40.6248858,-74.0789537,B,BROAD STREET,QUINN STREET,TOMPKINS AVENUE,,,,,,10304,501,49
26894,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,960762,166296,40.6230894,-74.0846107,B,BROAD STREET,VAN DUZER STREET,TARGEE STREET,,,,,,10304,501,49
26893,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,960413,165077,40.6197426,-74.0858636,B,VAN DUZER STREET,LAUREL AVENUE,OSGOOD AVENUE,,,,,,10304,501,49
26892,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,960964,161448,40.6097832,-74.0838664,B,Hanover Street,Steuben Street,Palma Drive,,,,,,10304,501,49
26891,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,963504,164249,40.6174777,-74.074727,B,Greenfield Avenue,Sandra Lane,Bay Street,,,,,,10304,501,49
26890,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,963837,165906,40.6220266,-74.0735325,B,VANDERBILT AVENUE,ERRINGTON PLACE,BAY STREET,,,,,,10304,501,49
26889,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,959494,162968,40.6139513,-74.0891663,B,Cedar Terrace,Cunard Place,Dead End,,,,,,10304,501,49
26888,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,961591,164995,40.6195206,-74.0816201,B,Laurel Avenue,Coursen Court,Gordon Street,,,,,,10304,501,49
26887,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,960838,161746,40.6106008,-74.0843212,B,Brition Avenue,Saunder Avenue,Steuben Street,,,,,,10304,501,49
26886,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,961211,166200,40.6228271,-74.082993,B,Gordon Street,Warren Street,Broad Street,,,,,,10304,501,49
26885,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,960723,164974,40.6194607,-74.0847466,B,TARGEE STREET,LAUREL AVENUE,OSGOOD AVENUE,,,,,,10304,501,49
26884,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,960223,164114,40.6170988,-74.0865446,B,VAN DUZER STREET,ROFF STREET,METCALFE STREET,,,,,,10304,501,49
26883,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,962935,165292,40.6203391,-74.0767798,B,Vanderbilt Avenue,Tompkins Avenue,Talbot Place,,,,,,10304,501,49
26882,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,961644,160753,40.6078773,-74.081415,B,Steuben Street,Mosel Avenue,Elbe Avenue,,,,,,10304,501,49
26881,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,964337,165735,40.6215583,-74.0717309,B,BAY STREET,TOWNSEND AVENUE,NORWOOD AVENUE,,,,,,10304,501,49
26880,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,961292,161114,40.6088673,-74.0826839,B,Weser Avenue,Steuben Street,Dead End,,,,,,10304,501,49
26879,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,962862,164132,40.617155,-74.0770391,B,PARK HILL CIRCLE,PARK HILL LANE,OSGOOD AVENUE,,,,,,10304,501,49
26878,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,962286,164245,40.6174638,-74.0791142,B,PARK HILL LANE,FAIRWAY AVENUE,PARK HILL AVENUE,,,,,,10304,501,49
26877,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,959487,162504,40.6126777,-74.0891898,B,CUNARD PLACE,CEDAR TERRACE,RIDGEFIELD AVENUE,,,,,,10304,501,49
26876,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,962846,163072,40.6142455,-74.0770933,B,MOSEL AVENUE,OSGOOD AVENUE,CIRCLE LOOP,,,,,,10304,501,49
26874,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,963675,165054,40.6196876,-74.0741135,B,TOWNSEND AVENUE,TOMPKINS AVENUE,BAY STREET,,,,,,10304,501,49
26872,10/12/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,959712,162170,40.6117616,-74.0883782,B,Richmond Road,Longview Road,Steuben Street,,,,,,10304,501,49
26871,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,961998,164124,40.6171309,-74.0801512,B,OSGOOD AVENUE,PARK HILL AVENUE,FAIRWAY AVENUE,,,,,,10304,501,49
26870,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,960014,161518,40.6099728,-74.0872881,B,Pierce Street,Targee Street,Rhine Avenue,,,,,,10304,501,49
26869,10/12/2021,NY SMSA,Approved,,UTILITY,Staten_Island,959215,163807,40.6162534,-74.0901743,B,PLEASANT VALLEY AVENUE,VAN DUZER STREET,DEAD END,,,,,,10304,501,49
26868,10/07/2021,NY SMSA,Proposed,,UTILITY,Bronx,1013901,248045,40.8474515,-73.892828,B,Arthur Avenue,East 178th Street,East 179th Street,,,,,,10457,206,17
26867,10/06/2021,NY SMSA,Proposed,,UTILITY,Bronx,1012530,247283,40.8453645,-73.8977866,B,Bathgate Avenue,East 176th Street,East 175th Street,,,,,EAGLE ACADEMY FOR YOUNG MEN,10457,206,15
26866,10/06/2021,NY SMSA,Proposed,,UTILITY,Bronx,1015137,249334,40.8509852,-73.8883546,B,Belmont Avenue,East 182nd Street,East 181st Street,,,,,,10457,206,15
26865,10/04/2021,Crown Castle Fiber,Proposed,,UTILITY,Bronx,1013791,247804,40.8467904,-73.8932267,B,Arthur Av,E 178th St,E Tremont Ave,,,,,,10457,206,17
26863,09/15/2021,Extenet II,Proposed,,UTILITY,Brooklyn,1019622,179898,40.6603845,-73.8725083,B,Berriman St,Cozine Av,Flatlands Av,,,,,,11208,305,42
26862,09/09/2021,Extenet II,Proposed,,UTILITY,Brooklyn,988636,154439,40.5905744,-73.984208,C,Stillwell Ave,28th Ave,Bay 47 Street,,,,,,11214,313,47
26861,09/09/2021,Extenet II,Proposed,,UTILITY,Brooklyn,988070,154746,40.5914173,-73.9862458,C,Bath Ave,27th Ave,Bay 46th Street,,,,,,11214,313,47
26860,09/09/2021,Extenet II,Approved,,UTILITY,Brooklyn,987061,157666,40.5994325,-73.9898775,B,86th St,Bay 35th St,24th Av,,,,,,11214,311,47
26859,09/09/2021,Extenet II,Proposed,,UTILITY,Brooklyn,999392,157371,40.5986103,-73.945474,B,E 26th St,Gravesend Neck Rd,Ave V,,,,,,11229,315,48
26858,09/09/2021,Extenet II,Proposed,,UTILITY,Brooklyn,995199,155355,40.593083,-73.9605762,B,Lancaster Av,Coney Island Av,E 12th St,,,,,,11223,315,48
26857,09/09/2021,Extenet II,Proposed,,UTILITY,Brooklyn,991290,155550,40.5936222,-73.974651,B,Lake St,Village Rd S,Ave W,,,,,,11223,315,47
26856,09/09/2021,Extenet II,Proposed,,UTILITY,Brooklyn,1012394,163519,40.6154536,-73.8986285,B,Bergen Av,E 74 Street,Royce St,,,,,,11234,318,46
26855,09/09/2021,Extenet II,Approved,,UTILITY,Brooklyn,1010690,168761,40.629847,-73.9047456,B,Ave M,E 80th St,E 82nd St,,,,,,11236,318,46
26854,09/09/2021,Extenet II,Approved,,UTILITY,Brooklyn,1005462,166646,40.6240558,-73.923587,B,E54th St,Ave L,Ave K,,,,,,11234,318,46
26853,09/08/2021,Extenet II,Approved,,UTILITY,Brooklyn,1000847,164294,40.6176099,-73.9402176,B,E 36th St,Flatlands Av,Ave P,,,,,,11234,318,45
26852,09/08/2021,Extenet II,Approved,,UTILITY,Brooklyn,998961,160350,40.6067878,-73.9470196,B,E 26th St,Ave R,Ave S,,,,,,11229,315,48
26851,09/08/2021,Extenet II,Proposed,,UTILITY,Brooklyn,1018596,183645,40.6706732,-73.8761872,B,Milford St,Blake Ave,Sutter Ave,,,,,,11208,305,42
26850,09/08/2021,Extenet II,Proposed,,UTILITY,Brooklyn,1000490,166434,40.6234844,-73.9414984,B,E 35th St,Ave L,Ave K,,,,,,11210,318,45
26849,09/07/2021,Extenet II,Proposed,,UTILITY,Queens,997164,210548,40.7445727,-73.9533951,B,Vernon Blvd,47 Rd,48 Ave,,,,Long Island City,,11101,402,26
26848,09/07/2021,Extenet II,Proposed,,UTILITY,Queens,1011184,211489,40.747124,-73.9027951,B,61 St,39 Ave,Woodside Ave,,,,,,11377,402,26
26847,09/07/2021,Extenet II,Proposed,,UTILITY,Queens,1025720,208649,40.7392727,-73.8503522,B,Van Daren St,Saultell Ave,Horace Harding Expwy Svc Rd,,,,,,11368,404,21
26843,08/27/2021,Crown Castle Fiber,Proposed,,UTILITY,Brooklyn,985017,193806,40.6986294,-73.9972339,B,Furman St,Montague St,Doughty St,,,,,,11201,302,33
26842,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,962478,160829,40.608088,-74.0784116,B,TONE LA,VIRGINIA AVENUE,DONLEY AVENUE,,,,,,10305,501,49
26841,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,943042,163375,40.6150072,-74.1484255,B,WOODBINE AVENUE,CASWELL AVENUE,WATCHOGUE ROAD,,,,,,10314,501,50
26840,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,946792,165678,40.6213451,-74.1349313,B,COLLEGE AVENUE,NEAL DOW AVENUE,BIDWELL AVENUE,,,,,,10314,501,50
26839,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,945745,165861,40.6218429,-74.1387039,B,COLLEGE AVENUE,MARIANNE STREET,CRYSTAL AVENUE,,,,,,10302,501,50
26838,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944838,166019,40.6222726,-74.141972,B,COLLEGE AVENUE,CRYSTAL AVENUE,COLLFIELD AVENUE,,,,,,10302,501,50
26837,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944143,165509,40.6208696,-74.1444726,B,WILLOWBROOK ROAD,COLLEGE COURT,LATHROP AVENUE,,,,,,10302,501,50
26836,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,943181,165646,40.6212413,-74.1479387,B,WILLOW ROAD EAST,VEDDER AVENUE,DEVENS STREET,,,,,,10314,501,50
26835,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,943414,161630,40.6102193,-74.1470751,B,VICTORY BOULEVARD,WILLOWBROOK ROAD,WYONA AVENUE,,,,,,10314,501,50
26833,08/20/2021,NY SMSA,Approved,,UTILITY,Staten_Island,943794,162274,40.6119886,-74.1457103,B,AUBURN AVENUE,STEWART AVENUE,BRYSON AVENUE,,,,,,10314,501,50
26832,08/20/2021,NY SMSA,Approved,,UTILITY,Staten_Island,944311,162163,40.6116863,-74.1438476,B,COLLFIELD AVENUE,AUBURN AVENUE,CASWELL AVENUE,,,,,,10314,501,50
26831,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944019,164380,40.6177702,-74.1449125,B,WILLOWBROOK ROAD,WATERS AVENUE,WATCHOGUE ROAD,,,,,,10302,501,50
26830,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,944080,164888,40.6191648,-74.1446958,B,WILLOWBROOK ROAD,LEONARD AVENUE,DEVENS STREET,,,,,,10302,501,50
26829,08/20/2021,NY SMSA,Approved,,UTILITY,Staten_Island,944229,166313,40.6230768,-74.1441675,B,WILLOWBROOK ROAD,GLORIA COURT,COLLEGE AVENUE,,,,,,10302,501,50
26828,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,943026,164574,40.6182981,-74.1484905,B,HOME PLACE,LEVIT AVENUE,LYON PLACE,,,,,,10314,501,50
26827,08/20/2021,NY SMSA,Approved,,UTILITY,Staten_Island,943111,165134,40.6198356,-74.1481877,B,LEVIT AVENUE,DEVENS STREET,EAGLE ROAD,,,,,,10314,501,50
26826,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,942785,162484,40.6125604,-74.1493457,B,AUBURN AVENUE,WOODBINE AVENUE,CAMBRIDGE AVENUE,,,,,,10314,501,50
26825,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,964643,161006,40.6085789,-74.0706149,B,BELAIR ROAD,BEETHOVEN STREET,TOMPKINS AVENUE,,,,,,10305,501,49
26824,08/20/2021,ZenFi,Proposed,,UTILITY,Queens,1021491,206095,40.7322814,-73.865627,B,62nd Avenue,93rd Street,Queens Boulevard,,,,,,11374,406,29
26823,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,964312,161028,40.6086386,-74.071807,B,ST. JOHNS AVENUE,WAGNER STREET,BEETHOVEN STREET,,,,,,10305,501,49
26822,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,963520,161777,40.6106926,-74.0746617,B,REYNOLDS STREET,REYNOLDS COURT,CLIFTON AVENUE,,,,,,10305,501,49
26821,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,962551,160408,40.6069326,-74.0781473,B,NARROWS ROAD NORTH,CLIFTON AVENUE,KANSAS AVENUE,,,,,,10305,501,49
26820,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,963166,161079,40.6087759,-74.0759345,B,HYLAN BOULEVARD,COLTON STREET,DONLEY AVENUE,,,,,,10305,501,49
26819,08/20/2021,NY SMSA,Approved,,UTILITY,Staten_Island,964281,161897,40.6110237,-74.0719213,B,HYLAN BOULEVARD,FOX HILL TERRACE,TOMPKINS AVENUE,,,,,,10305,501,49
26818,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,963372,160473,40.607113,-74.0751908,B,DONLEY AVENUE,ST. JOHNS AVENUE,HYLAN BOULEVARD,,,,,,10305,501,49
26817,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,964771,162770,40.613421,-74.070159,B,CLIFTON AVENUE,VERMONT AVENUE,VIRGINIA AVENUE,,,,,,10305,501,49
26816,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,965061,163275,40.6148078,-74.0691159,B,ANDERSON STREET,VIRGINIA AVENUE,SAINT MARYS AVENUE,Kaltenmeier Playground,,,,,10305,501,49
26815,08/20/2021,NY SMSA,Approved,,UTILITY,Staten_Island,963632,162954,40.6139235,-74.074262,B,SHAUGHNESSY LANE,WHITE PLAINS AVENUE,TOMPKINS AVENUE,,,,,,10305,501,49
26814,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,964154,163042,40.6141662,-74.0723821,B,SAINT MARYS AVE,TOMPKINS AVENUE,VERMONT AVENUE,,,,,,10305,501,49
26813,08/20/2021,NY SMSA,Proposed,,UTILITY,Staten_Island,963248,162458,40.6125612,-74.0756435,B,SAINT MARYS AVENUE,OAK STREET,SMITH STREET,,,,,,10305,501,49
26812,08/20/2021,NY SMSA,Approved,,UTILITY,Staten_Island,965246,164114,40.617111,-74.0684519,B,BAY STREET,CHESTNUT AVENUE,SYLVATON TERRACE,,,,,,10305,501,49
26811,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1031606,261945,40.8855255,-73.8287361,B,Boston Road,De Lavall Avenue,Conner Street,,,,,,10475,212,12
26810,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1031124,240679,40.8271593,-73.830628,B,Lafayette Avenue,Balcom Avenue,Huntington Avenue,,,,,,10465,210,13
26809,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1030336,261446,40.8841626,-73.8333325,B,Boston Road,Bivona Street,Secor Avenue,,,,,,10475,212,12
26808,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1029364,260609,40.8818703,-73.8368534,B,Boston Road,Palmer Avenue,Boller Avenue,,,,,,10475,212,12
26807,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1030282,261937,40.8855105,-73.8335245,B,Harper Avenue,Varian Avenue,Conner Street,,,,,,10466,212,12
26806,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1028847,256307,40.8700653,-73.8387516,B,Gunther Avenue,Adee Avenue,Arnow Avenue,,,,,,10469,212,12
26805,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1028058,264480,40.8925016,-73.8415509,B,Wilder Avenue,Edenwald Avenue,Strang Avenue,,,,,,10466,212,12
26804,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1028374,256868,40.8716075,-73.8404581,B,Tiemann Avenue,Hammersley Avenue,Adee Avenue,,,,,,10469,212,12
26803,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1026874,257822,40.8742333,-73.8458757,B,Corsa Avenue,Givan Avenue,Burke Avenue,,,,,,10469,212,12
26802,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1028054,243721,40.8355245,-73.8417011,B,Waterbury Avenue,Seabury Avenue,Commerce Avenue,,,,,,10462,210,13
26801,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1026496,246535,40.8432557,-73.8473137,B,East Tremont Avenue,Silver Street,Maclay Avenue,,,,Westchester Square,,10461,210,13
26800,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1026055,250947,40.8553674,-73.84888,B,Seminole Avenue,Pawnee Place,Choctaw Place,,,,,,10461,211,13
26799,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1026295,245648,40.8408221,-73.8480457,B,Saint Peters Avenue,Saint Raymond Avenue,Maclay Avenue,,,,,,10461,210,13
26798,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1026318,250474,40.8540679,-73.8479323,B,Seminole Avenue,Pinchot Place,Rhinelander Avenue,,,,,,10461,211,13
26797,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1026295,244549,40.8378057,-73.8480526,B,Zerega Avenue,Lyon Avenue,Tratman Avenue,,,,,,10462,210,18
26796,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1025542,246091,40.8420416,-73.8507643,B,Seddon Street,Fuller Street,Buck Street,,,,,,10461,210,18
26795,08/19/2021,ZenFi,Approved,,UTILITY,Bronx,1026380,248492,40.8486276,-73.8477206,B,Hering Avenue,Pierce Avenue,Van Nest Avenue,,,,,,10461,211,13
26794,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1024228,268213,40.9027656,-73.8553813,B,Bronx Boulevard,East 240th Street,East 239th Street,,,,,,10470,212,11
26793,08/19/2021,ZenFi,Approved,,UTILITY,Bronx,1023330,255656,40.8683047,-73.8587031,B,Boston Road,Paulding Avenue,Arnow Avenue,,,,,,10469,211,12
26792,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1023085,263543,40.8899531,-73.8595432,B,East 228th Street,White Plains Road,Lowerre Place,,,,,,10466,212,12
26791,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1024827,261947,40.8855647,-73.8532525,B,East 225th Street,Paulding Avenue,Bronxwood Avenue,,,,,,10466,212,12
26790,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1022775,263365,40.8894659,-73.8606654,B,Lowerre Place,East 227th Street,East 226th Street,,,,,,10466,212,12
26789,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1019947,246428,40.8429909,-73.8709837,B,Morris Park Avenue,Melville Street,Van Buren Avenue,,,,,,10460,211,15
26788,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1008819,268396,40.9033243,-73.911122,B,West 254th Street,Sycamore Avenue,Independence Avenue,,Riverdale Historic District,,,,10471,208,11
26787,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1009615,260666,40.8821056,-73.9082718,B,Irwin Avenue,West 232nd Street,West 231st Street,,,,,,10463,208,11
26786,08/19/2021,ZenFi,Proposed,,UTILITY,Bronx,1020872,239046,40.8227257,-73.8676809,B,Soundview Avenue,Story Avenue,Rosedale Avenue,,,,,,10473,209,18
